unix,open,high,low,Volume ETH,Volume USDT,close,gains,losses,gains ave,losses ave,rs,rsi
1.58E+12,137.73,145.17,135.32,409403.5951,57377525.56,144.84,7.1,0,28.34109951,20.03239934,1.414763106,58.58807029
1.58E+12,144.83,148.05,142.09,368350.5794,53149360.56,142.38,0,2.46,26.31673526,21.06151368,1.249517754,55.54602766
1.58E+12,142.4,146.6,141.76,229541.8614,33112850.82,146.54,4.16,0,28.59696845,19.55711984,1.462228011,59.38637708
1.58E+12,146.56,147,142.27,207996.6187,29888095.37,143.58,0,2.96,26.55432785,21.12018271,1.257296313,55.6992144
1.58E+12,143.58,171.7,143.51,1108476.312,173492006.2,165.64,22.06,0,46.71759014,19.61159823,2.382140894,70.43292898
1.58E+12,165.6,171.98,159.2,721687.8038,119239937.9,166.4,0.76,0,44.14061942,18.21076979,2.42387444,70.7933215
1.58E+12,166.4,167.4,157.8,456170.8672,74038650.83,164.21,0,2.19,40.98771803,19.10000052,2.145953766,68.21313743
1.58E+12,164.24,174.81,162.14,767180.6785,129909265.3,169.85,5.64,0,43.70002389,17.73571476,2.463956174,71.13127448
1.58E+12,169.92,179.5,164.92,688783.1798,119388338.8,174.14,4.29,0,44.86859361,16.468878,2.724447508,73.15038008
1.58E+12,174.1,178.05,161.66,624681.286,105691368.8,166.79,0,7.35,41.66369407,22.64252957,1.840063582,64.78952069
1.58E+12,166.79,169.33,161.24,358092.8841,59292534.72,166.87,0.08,0,38.76771592,21.02520603,1.843868539,64.83663059
1.58E+12,166.86,170.32,164.8,308007.6353,51615232.57,169.49,2.62,0,38.61859335,19.5234056,1.978066437,66.42116551
1.58E+12,169.48,171.47,166.03,272240.9029,45903134.16,168.07,0,1.42,35.8601224,19.54887663,1.834382767,64.71895005
1.58E+12,168.07,168.2,159.21,373414.3499,60971659.77,162.81,0,5.26,33.29868508,23.41252829,1.422259256,58.71622753
1.58E+12,162.85,164.45,155.55,430013.199,68980724.06,162.54,0,0.27,30.92020758,22.01020485,1.404812349,58.41671388
1.58E+12,162.51,162.79,157.61,219921.652,35196608.31,160.35,0,2.19,28.71162132,22.62804736,1.268851036,55.92482784
1.58E+12,160.36,168.08,159.41,251582.5576,41239031.34,167.86,7.51,0,34.17079123,21.01175826,1.626269958,61.92318323
1.58E+12,167.91,172.56,165.22,365894.8192,61846624.61,170.08,2.22,0,33.95002043,19.51091838,1.740052403,63.50434763
1.58E+12,170.04,176.2,170.03,473433.8961,81649497.49,175.64,5.56,0,37.08501897,18.11728136,2.046941715,67.18020581
1.58E+12,175.58,178.45,173.33,317382.9016,55988230.27,173.72,0,1.92,34.43608904,18.74318983,1.837258724,64.75471231
1.58E+12,173.68,187,170.93,477721.6609,85164074.08,184.69,10.97,0,42.9463684,17.40439056,2.46755945,71.1612731
1.58E+12,184.71,185.82,175.22,385596.5337,69633052.28,179.99,0,4.7,39.87877065,20.8612198,1.911622188,65.65488462
1.58E+12,179.94,184.28,179.23,259370.129,47263178.07,183.6,3.61,0,40.64028703,19.37113267,2.097981967,67.7209225
1.58E+12,183.63,193.43,179.1,552621.1362,104105613.6,188.44,4.84,0,42.57740939,17.98748034,2.367058008,70.30048198
1.58E+12,188.48,195.19,186.62,417175.9578,79336312.52,189.69,1.25,0,40.78616586,16.70266032,2.441896386,70.94624916
1.58E+12,189.74,191.6,184.69,366389.6969,68720832.62,188.91,0,0.78,37.8728683,16.28961315,2.324970394,69.92454423
1.58E+12,188.91,207.61,188.19,550942.1142,108659358.5,203.78,14.87,0,50.03766342,15.12606935,3.308041385,76.78759532
1.58E+12,203.78,216.33,201.02,608240.2233,127874220.8,213.19,9.41,0,55.87354461,14.04563583,3.978000376,79.91161261
1.58E+12,213.16,225,213.14,629361.1547,138524804.2,223.33,10.14,0,62.02257713,13.04237613,4.755466069,82.62521249
1.58E+12,223.36,227.75,213.22,548551.8747,122069507.7,223.05,0,0.28,57.59239305,12.39077783,4.648004656,82.29463216
1.58E+12,223.01,230.65,222.86,350336.244,79674647,228.49,5.44,0,58.91865069,11.50572227,5.12081287,83.66230072
1.58E+12,228.53,229.4,216.37,510415.4995,113385289,222.89,0,5.6,54.71017564,16.28388497,3.359774142,77.063032
1.58E+12,222.89,239.15,218.17,595576.9028,135863928.6,236.69,13.8,0,64.60230595,15.12075033,4.272427264,81.03340359
1.58E+12,236.69,275.34,236.69,1038073.748,266734296.6,265.74,29.05,0,89.03785553,14.04069673,6.34141291,86.37864384
1.58E+12,265.74,277.69,256.08,1089679.154,291533156.1,268.32,2.58,0,85.25800871,13.03778982,6.539299211,86.73616775
1.58E+12,268.34,287.15,260.28,734944.3227,201120424.6,285.15,16.83,0,95.99815094,12.10651912,7.929459325,88.80111367
1.58E+12,285.11,288.41,261.86,860813.1427,236287101.1,264.88,0,20.27,89.14114016,31.51176776,2.828820676,73.88229733
1.58E+12,264.91,274,237.41,1110118.464,286269166.3,258.85,0,6.03,82.77391586,35.2909272,2.345472971,70.10886028
1.58E+12,258.89,268.77,242,1110371.391,280371301.8,267.85,9,0,85.8614933,32.77014669,2.620113182,72.37655427
1.58E+12,267.9,285.88,258,1115523.44,304162263.3,282.61,14.76,0,94.48852949,30.42942192,3.105170047,75.64047314
1.58E+12,282.64,285,251.56,705973.7299,191887955.8,258.45,0,24.16,87.73934882,52.41589179,1.673907394,62.601547
1.58E+12,258.44,264.33,245.34,972969.7169,249383114,256.96,0,1.49,81.47225247,50.16189952,1.624185951,61.89294438
1.58E+12,256.97,268.24,253.61,525827.8734,137848242.4,265.27,8.31,0,83.96280587,46.57890669,1.802592886,64.31875622
1.58E+12,265.32,266.81,256,313062.5213,81781388.32,261.57,0,3.7,77.96546259,46.95184193,1.660541086,62.41366069
1.58E+12,261.55,275.68,261.02,444740.8288,120024059,274.48,12.91,0,85.30650098,43.59813893,1.956654643,66.17799098
1.58E+12,274.5,277.2,257.09,696591.7298,185949182.7,265.52,0,8.96,79.21317948,49.44398615,1.602079153,61.56919367
1.58E+12,265.47,266.22,244.44,774791.0103,197442911.5,246.67,0,18.85,73.55509523,64.76227286,1.13577075,53.1784954
1.58E+12,246.67,250.32,215.66,1395879.415,324229460.6,223.93,0,22.74,68.30115986,82.87639622,0.824132841,45.17943115
1.58E+12,223.98,238.3,210,1273793.117,287322727.3,227.79,3.86,0,67.28250558,76.95665364,0.874290947,46.64649042
1.58E+12,227.73,234.67,214.01,1054994.924,236064804.3,226.76,0,1.03,62.47661232,72.48974981,0.86186823,46.29050627
1.58E+12,226.76,233,217,546866.6851,123635801,217.21,0,9.55,58.01399716,76.86191053,0.754782138,43.01286876
1.58E+12,217.29,227.89,212.36,715016.0194,157064953.8,217.81,0.6,0,54.47014022,71.37177407,0.763188823,43.28457695
1.58E+12,217.81,234.4,216.07,810051.4833,182948651.7,231.97,14.16,0,64.73941592,66.27379021,0.976847947,49.41441999
1.58E+12,232.1,232.46,219.57,741498.5483,168090325.5,223.91,0,8.06,60.11517192,69.59994805,0.863724379,46.34399747
1.58E+12,223.84,228.85,220.23,443780.3377,99650220.54,224.26,0.35,0,56.17123107,64.62852319,0.869139945,46.49945806
1.58E+12,224.26,234.09,224.23,601479.8759,138081898.3,228.38,4.12,0,56.27900028,60.0122001,0.937792652,48.39489153
1.58E+12,228.38,245.16,227.33,628147.3257,148563741.8,244.88,16.5,0,68.75907169,55.72561438,1.233886292,55.23496412
1.58E+12,244.93,251.93,236,633748.8966,154037325.6,237.23,0,7.65,63.84770943,59.39521335,1.074963887,51.80639017
1.58E+12,237.23,237.23,195.5,1278973.537,277970187.9,199.43,0,37.8,59.28715875,92.95269811,0.637820741,38.94325702
1.58E+12,199.43,208.62,190,1661331.836,332570408.5,202.81,3.38,0,58.4323617,86.31321968,0.676980443,40.3690124
1.58E+12,202.79,206.2,195.54,1020260.107,205536190.2,200.7,0,2.11,54.25862158,82.2579897,0.659615215,39.74506917
1.58E+12,200.74,203.18,181.73,1079824.902,208232375.2,194.61,0,6.09,50.38300575,82.47241901,0.610907336,37.92318292
1.58E+12,194.61,195.55,101.2,3814533.14,548668262.2,107.82,0,86.79,46.78421963,163.3715319,0.286367025,22.2616889
1.58E+12,107.67,139.68,86,4663239.929,560710331.8,134.06,26.24,0,69.68248965,151.7021368,0.459337562,31.47575817
1.58E+12,134.06,134.68,120,1237674.886,159192895.6,122.54,0,11.52,64.70516896,152.3862699,0.424612854,29.80549086
1.58E+12,122.54,133.5,120.16,1312950.901,163436235.3,123.78,1.24,0,61.32337118,141.5015363,0.43337601,30.23463535
1.58E+12,123.82,124.33,101.1,2442064.144,270353891.8,111.02,0,12.76,56.94313038,144.1542837,0.39501518,28.31619225
1.58E+12,111.02,120.8,109.38,1295108.485,150800664.1,115.67,4.65,0,57.52576393,133.8575492,0.429753602,30.05787861
1.58E+12,115.67,118.5,109.86,1201850.313,137550912.1,118.11,2.44,0,55.85678079,124.2962957,0.449384115,31.00517731
1.58E+12,118.11,143.13,115.46,1801071.188,231626928.2,136.3,18.19,0,70.05701073,115.4179888,0.606985197,37.77167322
1.58E+12,136.3,152.55,116.74,2504057.638,345856006.7,133.48,0,2.82,65.05293854,109.9938468,0.591423434,37.16317236
1.58E+12,133.49,137.49,125.69,1231842.111,162468451.8,132.66,0,0.82,60.40630007,102.9571434,0.586713054,36.97663246
1.58E+12,132.63,137.13,121.1,1055699.865,135927941.1,122.32,0,10.34,56.09156435,105.9430618,0.529450097,34.61702335
1.58E+12,122.31,137.5,119.5,1436796.124,184851609.1,135.92,13.6,0,65.68502404,98.3757002,0.667695619,40.03701943
1.59E+12,135.89,143.36,132.2,1244377.163,171156363.7,138.42,2.5,0,63.49323661,91.34886447,0.695063228,41.00515051
1.59E+12,138.42,142.33,132.54,1034248.744,141795323,136.1,0,2.32,58.95800542,87.14394558,0.676558825,40.3540165
1.59E+12,136.11,139.74,133.26,751060.631,101918769.7,138.4,2.3,0,57.04671932,80.91937804,0.704982177,41.34836051
1.59E+12,138.4,141.27,129.68,706948.5456,96581886.88,131.33,0,7.07,52.97195365,82.20942247,0.644353799,39.18583697
1.59E+12,131.33,132.97,124.88,896032.1059,115166652,130.98,0,0.35,49.18824268,76.68732086,0.641412976,39.07687981
1.59E+12,130.94,131.84,123.81,543997,69434202.21,124.5,0,6.48,45.67479677,77.68965509,0.587913497,37.02427732
1.59E+12,124.47,135.42,124.06,764831.9275,100271145.9,132.06,7.56,0,49.97231129,72.14039401,0.692709154,40.92310556
1.59E+12,132.09,135,130.38,547669.2779,72618183.48,132.72,0.66,0,47.06286048,66.98750872,0.702561737,41.26497863
1.59E+12,132.72,136.99,128.62,680922.2475,90063924.23,135.69,2.97,0,46.67122759,62.20268667,0.750308871,42.86722665
1.59E+12,135.65,149.76,135.01,1138977.661,159989506.6,141.28,5.59,0,48.92756848,57.75963762,0.847089256,45.86076463
1.59E+12,141.27,146.72,137.26,797546.1145,113731706.7,141.31,0.03,0,45.46274216,53.63394922,0.847648604,45.87715445
1.59E+12,141.3,146.28,138.88,573508.1409,81640622.83,144.1,2.79,0,45.00540343,49.80295285,0.903669378,47.46986995
1.59E+12,144.1,145.58,140.68,414987.4525,59383946.13,142.68,0,1.42,41.79073176,47.66559907,0.876748275,46.71634905
1.59E+12,142.69,172,142.6,1636338.731,257097597.8,171.32,28.64,0,67.44567949,44.26091342,1.523820325,60.37752807
1.59E+12,171.32,176.22,162.22,1717962.825,292710722.6,164.63,0,6.69,62.62813096,47.78941961,1.31050202,56.71936267
1.59E+12,164.62,174.48,163.59,1023575.921,173916484.8,173.11,8.48,0,66.63469303,44.37588964,1.501596781,60.02553219
1.59E+12,173.15,173.38,165.19,719837.2442,122531132,169.52,0,3.59,61.8750721,44.79618323,1.381257679,58.00538477
1.59E+12,169.56,170.1,152.11,1314841.362,209535613.3,157.81,0,11.71,57.45542409,53.30645586,1.077832378,51.87292245
1.59E+12,157.81,161.37,153.91,621599.6129,98275533.06,158.33,0.52,0,53.87146523,49.49885187,1.088337672,52.11502367
1.59E+12,158.33,164.78,155,809100.2459,129919934.4,158.59,0.26,0,50.28350343,45.96321959,1.093994369,52.2443797
1.59E+12,158.56,158.97,150,1042091.036,160423270.3,156.29,0,2.3,46.69182461,44.98013248,1.038054404,50.93359637
1.59E+12,156.28,161.85,155.23,698030.6509,110710086.1,158.45,2.16,0,45.51669428,41.76726587,1.089769544,52.14783358
1.59E+12,158.46,161.29,152,729119.6651,114640840.1,152.73,0,5.72,42.26550183,44.50388974,0.949703545,48.7101512
1.59E+12,152.74,174.79,148.33,1647207.6,273639160.1,172.29,19.56,0,58.80653742,41.32504047,1.423024315,58.72926269
1.59E+12,172.31,174.96,168.31,723537.7559,123553456.3,170.69,0,1.6,54.60607046,39.97325187,1.366065254,57.73573876
1.59E+12,170.61,189.54,170.48,1127296.37,203132212,187.4,16.71,0,67.41563685,37.11801959,1.81625091,64.4918002
1.59E+12,187.4,188.35,175.75,995759.5775,181415813.5,180.03,0,7.37,62.60023422,41.83673248,1.496298361,59.94068595
1.59E+12,180.02,186.46,166.7,1547821.527,273854539.8,170.2,0,9.83,58.12878892,48.67839444,1.194139404,54.42404442
1.59E+12,170.21,174.7,168,906381.654,155292048.4,170.74,0.54,0,54.51673257,45.20136627,1.206085945,54.67085033
1.59E+12,170.73,184,169.78,988698.3908,176079076.9,182.7,11.96,0,62.58268024,41.97269725,1.491033084,59.8560129
1.59E+12,182.7,193.63,178.16,1457867.087,270862911.4,185.51,2.81,0,60.9224888,38.97464745,1.563131235,60.98522049
1.59E+12,185.57,189.8,184.72,780904.2126,146419748.1,187.59,2.08,0,58.65088245,36.19074406,1.620604494,61.84086525
1.59E+12,187.6,198.36,185.76,866478.0493,167703202.4,194.21,6.62,0,61.08153371,33.60569091,1.817594939,64.50873806
1.59E+12,194.21,200,192.3,758525.8153,148433709.8,197.38,3.17,0,59.88856701,31.20528442,1.919180297,65.74380825
1.59E+12,197.39,199.05,189.29,896627.3727,174775637.9,196.34,0,1.04,55.61081223,30.01633553,1.852684921,64.94530495
1.59E+12,196.33,198.5,192.36,636829.894,124476041.9,196.24,0,0.1,51.63861135,27.97231156,1.84606164,64.86372656
1.59E+12,196.24,218.77,196.22,1620422.724,338324593.6,215.36,19.12,0,67.07013911,25.97428931,2.582174177,72.08399283
1.59E+12,215.4,227.3,202,1749691.002,374893029.8,206.08,0,9.28,62.27941489,33.39898293,1.864709923,65.0924517
1.59E+12,206.07,217.14,205.91,794913.9583,168339123.4,212.02,5.94,0,63.77088526,31.01334129,2.056240398,67.28006081
1.59E+12,212.01,215.37,210.36,443494.6725,94389501.52,213.9,1.88,0,61.09582202,28.79810263,2.121522477,67.96435049
1.59E+12,213.89,219.3,203.92,748383.9131,158874887.1,209.86,0,4.04,56.73183474,30.7810953,1.843073945,64.82680298
1.59E+12,209.86,210.65,194.88,1114249.327,225451167.7,206.48,0,3.38,52.67956083,31.96244563,1.648170526,62.23808134
1.59E+12,206.47,211.68,201,640644.6627,131906204.9,205.29,0,1.19,48.91673505,30.8694138,1.584634401,61.30980848
1.59E+12,205.3,210.77,197.71,862700.6785,178157452.6,198.97,0,6.32,45.42268255,34.98445567,1.298367566,56.49085834
1.59E+12,198.92,215.1,196.43,1305778.738,271197927.7,212,13.03,0,55.20820522,32.48556598,1.699468781,62.95567458
1.59E+12,212.01,216.61,206.9,917908.1944,194579529.4,211.31,0,0.69,51.26476199,30.85516841,1.661464339,62.42669927
1.59E+12,211.32,214.6,208.4,587871.9807,124626471.4,210.07,0,1.24,47.60299328,29.89122781,1.59254058,61.4277976
1.59E+12,210.09,210.18,179.59,1473226.055,278394290.8,187.54,0,22.53,44.20277947,50.28614011,0.879025103,46.78091322
1.59E+12,187.62,193.5,176,1093299.819,203391530.2,185.73,0,1.81,41.04543808,48.50427296,0.846223138,45.83536631
1.59E+12,185.8,192.24,185.48,669755.7957,126810812.2,189.76,4.03,0,42.14362108,45.03968203,0.935699791,48.33909656
1.59E+12,189.77,201,188.35,806143.007,156637596.4,199.58,9.82,0,48.95336243,41.82256189,1.170501285,53.92769371
1.59E+12,199.61,206.02,195.67,1114700.249,224233786.1,203.29,3.71,0,49.16669368,38.83523604,1.266033085,55.87001767
1.59E+12,203.29,204.08,191.66,904749.6357,179634085.6,194.86,0,8.43,45.65478699,44.49129061,1.026151104,50.64533944
1.59E+12,194.87,203.5,193.21,669900.0375,134060788.5,200.45,5.59,0,47.98373078,41.31334128,1.161458485,53.73494301
1.59E+12,200.44,209.85,199.68,708711.8932,145341278.7,207,6.55,0,51.10632144,38.36238833,1.332198637,57.12200564
1.59E+12,207.02,217.07,207,1064139.249,226789027.2,214.91,7.91,0,55.36586991,35.62221774,1.554251066,60.8495808
1.59E+12,214.92,215.95,209.45,643702.9885,136846948.6,214.58,0,0.33,51.41116491,33.40777361,1.538898267,60.61283695
1.59E+12,214.6,215.75,204.27,679532.6104,143704806.2,209.98,0,4.6,47.73893885,35.62150407,1.340171902,57.26809645
1.59E+12,209.99,211.64,191.71,1003923.434,203445711,198.74,0,11.24,44.32901464,44.31711092,1.000268603,50.00671418
1.59E+12,198.72,209.19,196.24,787672.3608,159972608.5,207.36,8.62,0,49.78265646,41.151603,1.209737965,54.74576552
1.59E+12,207.36,211.2,204.55,478559.9201,99461068.1,206.6,0,0.76,46.22675242,38.97220278,1.186146769,54.25741702
1.59E+12,206.6,210.55,199.5,673535.0578,138917619.2,199.9,0,6.7,42.92484154,42.88847401,1.000847956,50.02118991
1.59E+12,199.9,205.67,198.01,469931.6249,95411610.8,204.15,4.25,0,44.10878143,39.82501158,1.107564811,52.55187433
1.59E+12,204.22,205,196.9,477176.7353,96116808.86,200.89,0,3.26,40.95815418,40.2403679,1.017837468,50.44199467
1.59E+12,200.92,208.44,200.76,494816.7273,101445351,208.29,7.4,0,45.43257174,37.36605591,1.215878172,54.87116518
1.59E+12,208.29,220.5,204.67,643945.9777,136361627.3,220.21,11.92,0,54.10738804,34.69705191,1.559423209,60.92869689
1.59E+12,220.24,224.79,217.57,603058.0759,133220045.5,220.67,0.46,0,50.70257461,32.21869106,1.573700636,61.14544225
1.59E+12,220.63,247,218.8,1019550.751,238678839.8,243.66,22.99,0,70.07096214,29.91735599,2.342150896,70.0791487
1.59E+12,243.71,245.39,229.58,821608.6888,194867426.3,231.57,0,12.09,65.06589342,39.87040199,1.631934723,62.0051367
1.59E+12,231.56,250.68,230.66,823816.6994,198791911.8,248.23,16.66,0,77.0783296,37.02251613,2.08193115,67.55281182
1.59E+12,248.23,253.8,225,955520.9186,230680327.3,237.71,0,10.52,71.57273463,44.89805069,1.594116749,61.45123383
1.59E+12,237.71,245,232.71,502928.1337,120179301.2,244.52,6.81,0,73.27039644,41.69104707,1.757461172,63.7347568
1.59E+12,244.54,246.6,236,669369.3392,162460397.6,243.21,0,1.31,68.0367967,40.02311514,1.69993756,62.96210643
1.59E+12,243.22,247.87,239.14,502547.411,122084004.5,240.03,0,3.18,63.1770255,40.3443212,1.565945928,61.02801742
1.59E+12,240.04,244.7,237.83,389423.078,93979350.81,241.94,1.91,0,60.57438082,37.46258397,1.616930131,61.78728702
1.59E+12,241.94,245.37,234.6,571102.5552,137165732.6,244.56,2.62,0,58.86763934,34.78668512,1.692246305,62.85629594
1.59E+12,244.57,247.7,240.59,383116.5472,93355224.97,246.4,1.84,0,56.50280796,32.30192189,1.74920886,63.62589926
1.59E+12,246.37,249.82,238,420327.1713,102374504.6,243.8,0,2.6,52.4668931,32.59464176,1.609678471,61.6811032
1.59E+12,243.79,250.28,242,431285.6172,105797248.2,247.78,3.98,0,52.69925788,30.26645306,1.741177196,63.51932296
1.59E+12,247.78,250.09,226.2,816456.8916,195063781.3,230.51,0,17.27,48.93502517,45.37456356,1.078468228,51.88764561
1.59E+12,230.46,239.38,228.19,446515.3412,105069425.1,237.55,7.04,0,52.47966623,42.1335233,1.245556083,55.46760075
1.59E+12,237.55,238.73,234.66,253797.7809,60087772.65,238.11,0.56,0,49.29111865,39.12398592,1.259869553,55.74965826
1.59E+12,238.13,238.59,229.83,304943.2119,71575514.08,231.77,0,6.34,45.77032446,42.6694155,1.072672872,51.75311967
1.59E+12,231.74,233.55,218.27,875026.9206,197907504.8,230.86,0,0.91,42.50101557,40.53160011,1.04858963,51.18592883
1.59E+12,230.86,236,228.7,499194.6676,116456364.2,235.3,4.44,0,43.90522874,37.63648581,1.166560262,53.84388712
1.59E+12,235.31,237.3,227.65,478187.2917,111415059.1,233.82,0,1.48,40.76914097,36.4281654,1.119165364,52.81161078
1.59E+12,233.82,234.65,227.93,334347.7992,77542070.33,231.27,0,2.55,37.85705947,36.37615359,1.040710898,50.99746854
1.59E+12,231.26,231.95,226.74,397284.5981,91117706.16,229,0,2.27,35.1529838,36.0478569,0.975175415,49.3715853
1.59E+12,229,230.85,225.62,303704.9883,69343699.91,228.89,0,0.11,32.64205638,33.58300998,0.971981261,49.28957897
1.59E+12,228.88,231.49,227.11,256305.2373,58868166.51,228.04,0,0.85,30.31048093,32.03422355,0.946190591,48.61757094
1.59E+12,228.03,246.89,227.51,749030.1111,178707156.2,243.13,15.09,0,43.23544658,29.74606473,1.453484586,59.24164327
1.59E+12,243.11,244.87,240.75,442296.3148,107457002.5,243.14,0.01,0,40.15720039,27.62134582,1.453846625,59.24765673
1.59E+12,243.15,249.24,231.07,921634.0534,220763040.4,234.58,0,8.56,37.28882894,34.20839255,1.090049142,52.15423504
1.59E+12,234.57,235.39,227.56,613748.5935,142697463.4,232.5,0,2.08,34.62534115,33.84493593,1.023058257,50.56988613
1.59E+12,232.49,233.61,227.75,628340.0701,144805505.2,229.64,0,2.86,32.1521025,34.28744051,0.937722444,48.39302175
1.59E+12,229.66,231.42,216,645950.6144,145264632.3,220.94,0,8.7,29.85552375,40.53833762,0.736476272,42.41211261
1.59E+12,220.94,227.96,218.32,444766.5688,99423540.14,224.93,3.99,0,31.71298634,37.64274207,0.842472801,45.72511466
1.59E+12,224.89,229.96,221.26,597915.5224,134510531.2,227.93,3,0,32.44777303,34.95397478,0.92829995,48.1408481
1.59E+12,227.98,228.7,222.91,415036.0298,93802207.27,225.6,0,2.33,30.13007496,34.7872623,0.866123775,46.41298647
1.59E+12,225.59,232.71,224.16,517351.5887,118322932.9,230.99,5.39,0,33.36792675,32.30245785,1.032984143,50.8112248
1.59E+12,230.99,232.01,222.87,592485.9112,134976975.1,226.46,0,4.53,30.98450341,34.52513943,0.897447597,47.29762225
1.59E+12,226.46,228.13,223.97,314578.5004,71286978.5,224.87,0,1.59,28.77132459,33.64905804,0.855041011,46.09283599
1.59E+12,224.86,230.71,224.43,307726.4659,69899468.28,229.17,4.3,0,31.01622998,31.2455539,0.99266059,49.81583894
1.59E+12,229.24,229.85,223.05,355747.1201,80528660.62,227.56,0,1.61,28.80078498,30.62372862,0.940472839,48.46616865
1.59E+12,227.54,242,226.93,864817.507,203334727.9,241.6,14.04,0,40.78358605,28.43631943,1.434207621,58.91886989
1.59E+12,241.6,243.77,234.4,600424.9721,143122828.4,239.39,0,2.21,37.87047276,28.61515376,1.323441177,56.96039091
1.59E+12,239.39,248.88,237.78,958185.8371,233460700.8,246.95,7.56,0,42.72543899,26.5712142,1.607959601,61.65584775
1.59E+12,246.94,247.9,237.88,647641.5829,157541370,241.98,0,4.97,39.67362192,29.64327033,1.33836859,57.2351423
1.59E+12,241.97,242.16,235.72,455025.1239,108806462.5,241.26,0,0.72,36.83979179,28.24589388,1.304252998,56.60198769
1.59E+12,241.27,241.67,237.54,294476.0063,70548557.68,239.19,0,2.07,34.20837809,28.29833003,1.208847944,54.72753104
1.59E+12,239.19,244,236.52,469315.1172,112487552.4,242.79,3.6,0,35.36492251,26.27702074,1.345849777,57.37152439
1.59E+12,242.76,245.33,237.33,604093.0425,146193291.9,239.5,0,3.29,32.83885662,27.69009069,1.185942545,54.25314346
1.59E+12,239.5,242.09,237,426320.8919,102105027.1,240.44,0.94,0,31.433224,25.71222707,1.222501027,55.00564509
1.59E+12,240.45,241.45,236.83,368350.6652,88059682.48,238.61,0,1.83,29.18799371,25.70563942,1.13547044,53.17191092
1.59E+12,238.59,239.39,230.02,587161.7389,137208323.2,233.57,0,5.04,27.10313702,28.90952232,0.937515906,48.3875205
1.59E+12,233.58,234.84,231.65,325600.2144,75931058.42,232.67,0,0.9,25.16719866,27.74455644,0.907104019,47.56447525
1.60E+12,232.66,236.8,232.32,341356.6182,80046747.83,235.67,3,0,26.36954161,25.76280241,1.023550979,50.58192205
1.60E+12,235.67,239.92,233.28,348803.5207,82120072.99,239.11,3.44,0,27.92600293,23.92260224,1.167348044,53.86066383
1.60E+12,239.12,239.72,234.05,396657.9194,94314378.94,236.01,0,3.1,25.93128843,25.31384493,1.024391534,50.60244111
1.60E+12,236,246.66,235.57,637462.0807,154502240.9,245.59,9.58,0,33.65905354,23.50571315,1.431952025,58.8807678
1.60E+12,245.53,269.61,241.51,718417.683,180692677.2,263.74,18.15,0,49.40483543,21.82673364,2.263501092,69.35806143
1.60E+12,263.75,279.98,259.7,1068774.579,287217202.7,275.3,11.56,0,57.43591862,20.26768124,2.833867276,73.91667661
1.60E+12,275.31,287.34,266,926033.0669,256347245.5,279.15,3.85,0,57.183353,18.81998972,3.038436994,75.23794474
1.60E+12,279.15,308.94,279.09,1058927.306,308799629.4,305.26,26.11,0,79.20882779,17.47570474,4.532511218,81.92502535
1.60E+12,305.31,318.75,299,1270368.753,392346895.3,311,5.74,0,79.29105437,16.22744012,4.88623306,83.01120615
1.60E+12,311.02,333.31,310.78,1636122.347,527292799.3,321.93,10.93,0,84.55740763,15.06833725,5.61159511,84.87505687
1.60E+12,321.95,326.8,305.86,1093231.556,346187853.3,316.77,0,5.16,78.5175928,19.15202745,4.099701351,80.39100859
1.60E+12,316.77,325,312.38,792802.3215,254201662.1,317.71,0.94,0,73.84919332,17.78402549,4.152557775,80.59216328
1.60E+12,317.76,342,314.05,1008827.567,328286452.5,334.87,17.16,0,85.73425094,16.51373795,5.191692588,83.84932737
1.60E+12,334.82,349.45,328.4,948088.4498,323282981,346.33,11.46,0,91.07037587,15.33418524,5.939042371,85.58878954
1.60E+12,346.32,392.67,343.07,1440843.342,527543444.9,387,40.67,0,125.235349,14.2388863,8.795305083,89.79102752
1.60E+12,387.01,415.85,325,2324909.096,878397036.3,372.42,0,14.58,116.2899669,27.80182299,4.182818047,80.70547739
1.60E+12,372.45,398,366.5,1191565.094,462170587.5,385.94,13.52,0,121.5035407,25.81597849,4.706524712,82.47619961
1.60E+12,385.91,402.98,380.77,1180792.424,461794422.2,389.61,3.67,0,116.4947164,23.97198003,4.859620118,82.93404726
1.60E+12,389.59,407,384.11,1124119.067,444335097.1,400.72,11.11,0,119.2836652,22.25969574,5.358728467,84.27358543
1.60E+12,400.72,403.66,390.51,821379.084,325718417.7,394.77,0,5.95,110.7634034,26.61971747,4.160953381,80.62373507
1.60E+12,394.77,398.26,362.85,1041207.359,398625567.1,379.34,0,15.43,102.8517318,40.14830908,2.561794858,71.9242674
1.60E+12,379.34,397.05,375.79,623029.7805,240999198,397.03,17.69,0,113.1951795,37.28057272,3.036304735,75.22486369
1.60E+12,397.05,400,383.36,594900.5813,233057462.9,390.14,0,6.89,105.1098095,41.50767467,2.532298192,71.68981933
1.60E+12,390.14,399.18,385.13,826969.9063,326372434.9,395.44,5.3,0,102.901966,38.54284076,2.669807517,72.75061443
1.60E+12,395.43,398.21,367,992412.6023,381981614.6,379,0,16.44,95.55182556,52.22978071,1.829451019,64.65745499
1.60E+12,378.99,389.23,365.85,751848.7983,285872467.6,387.18,8.18,0,96.90669516,48.49908209,1.998114005,66.64569799
1.60E+12,387.18,431.49,376.59,1511330.773,604810975.1,424.54,37.36,0,127.3447884,45.03486194,2.827693544,73.87460651
